area,perimeter,eccentricity,solidity,extent,circularity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_b,mean_g,mean_r,mean_h,mean_s,mean_v,contrast,homogeneity,energy,correlation
110409.0,2529.231672867575,0.5648456444178529,0.9009155297343169,0.7035108958837772,0.21688879553656307,3.1540052734361126,7.749534172264336,9.992270541267427,9.999805059553514,10.0,9.999999974707606,-10.0,111.13402444545044,161.85851516523314,188.93150746944318,22.59759167043911,100.18995020371209,189.11021276595744,12.612498073663124,0.47650561079518167,0.10464677364312078,0.9958639655447258
32676.0,1203.6610383315983,0.9304345745098803,0.5332245430809399,0.30120015485869145,0.28341990329784067,2.777443215150396,5.789565726329217,8.801070083738068,9.482907505703539,-9.99999999945475,-9.998876349548224,9.999999999805556,95.38245195250336,125.91758477169789,177.52754315093648,12.403690782225487,117.07773289264291,177.52754315093648,50.459743713733076,0.726920058184307,0.5803709544843533,0.9922949707912033
19080.0,2263.1067811865473,0.7389204631475478,0.5749412402820466,0.40427154843630814,0.046814257808768155,2.8259745446183717,6.577595538788796,8.82895797348589,9.57717921540731,-9.99999999966275,-9.99965579242478,-9.999999999946528,43.599070736896955,57.43019670849798,66.37926093186852,20.667853575926006,78.3379217508359,66.54878631290981,133.11765919990287,0.5611656497715232,0.3257939122996995,0.9933511268802766
66572.0,1055.9036790187179,0.40455882167750057,0.9655812604249764,0.7270860637833115,0.7503309527607255,3.199716726170355,8.485906538236158,9.995758253045278,9.999858408542364,10.0,9.999999998972354,10.0,97.1566274109235,167.48242504356185,215.6324430691582,17.567746199603437,143.2482124616956,215.6324430691582,60.9649335746127,0.4650930564437792,0.19919704298895105,0.9897984278166828
87215.0,2358.844804515672,0.5504243058787974,0.9169908526968773,0.7787331690417515,0.19697101033835235,3.1395405134816543,7.756592356253399,9.993969118724216,9.998766259952227,-10.0,9.99999986440064,-10.0,82.25812615127627,129.4080065901628,197.00035467890118,15.806368202464446,147.32051531411966,197.23247485784242,51.048342640965586,0.42522743851387423,0.14122149661328648,0.9946144414426242
18742.0,1219.3056992722713,0.9464081857564326,0.6577063447501403,0.2941444198565532,0.15841656423306033,2.538137553148447,5.371362193978829,7.480589206106583,8.01530572969926,9.999999523487872,9.980902132354618,9.999999438607516,55.986321423669885,91.21332174390412,112.61480397090443,20.081705476005308,106.62303856535065,112.61581042133675,39.5528175579921,0.6736519684256603,0.4748056843656676,0.9977179850065375
97508.0,1184.9158723275377,0.30934344786723555,0.9917916899760972,0.7874789013349701,0.87272030117453,3.2034509617167,8.962798134647919,9.996590192392237,9.999998795382448,10.0,9.999999999997712,10.0,87.66510440169012,108.05181113344545,185.69618903064364,10.715233621856669,138.4997641219182,185.69618903064364,73.72105734767024,0.4964800363281028,0.05848402551946577,0.9906252163027679
70742.0,1984.2438661763954,0.7782160258673367,0.7550806933652122,0.5897525676937442,0.22578604954087744,3.0609304466024403,6.845847686848926,9.44718495680981,9.879855794462335,-9.999999999995383,-9.999979477041222,-9.999999999988352,59.74694419715404,82.91029717241086,113.77006231718174,14.308872779685446,121.42495796063137,113.77112213319768,123.3984950859951,0.4641050480744464,0.24454528763697705,0.9917322008921095
67468.0,1043.6437943888955,0.32523297380568156,0.9667980224976714,0.7522522522522522,0.7784005069251922,3.201803947902273,8.875775934473376,9.990863230815476,9.999952248168816,-10.0,-9.999999998746329,10.0,106.24399715420644,121.94910179640719,230.9496502045414,45.05624888836189,140.57845200687734,230.9496502045414,79.48664233905482,0.48999445076479287,0.13383650720056192,0.9868989648998866
38826.0,899.636651713959,0.3852668414027802,0.9720351500888766,0.7641709966934341,0.6028346864145812,3.1952079453175073,8.566154276518166,9.993274900193146,9.999612780450114,-10.0,-9.999999985092844,-10.0,98.93746458558698,134.45060011332612,186.44171431514965,12.154947715448412,120.93929325709576,186.4419203626436,42.331053051455925,0.30567178401787265,0.11394212168930347,0.9910269823366732
